상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,시,구,동,그외주소,구_동
MA010120220812506755,탑스타,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11710,송파구,11710647,위례동,1171010900,장지동,1171010900108800001,1,대지,880,1.0,서울특별시 송파구 장지동 880-1,117103000238,서울특별시 송파구 위례광장로,199.0,,1171011300105940034000001,성희프라자,서울특별시 송파구 위례광장로 199,138926,5849,,4,,127.142747106055,37.4816764044209,서울특별시,송파구,장지동,880-1,송파구 장지동
MA010120220812653602,디피지존,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11470,양천구,11470510,목1동,1147010200,목동,1147010200104050251,1,대지,405,251.0,서울특별시 양천구 목동 405-251,114703114014,서울특별시 양천구 오목로,336.0,,1147010200104050251021333,협성빌딩,서울특별시 양천구 오목로 336,158806,8006,,4,,126.874747557704,37.5242728528768,서울특별시,양천구,목동,405-251,양천구 목동
MA010120220812836652,스위티PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11620,관악구,11620575,행운동,1162010100,봉천동,1162010100116860029,1,대지,1686,29.0,서울특별시 관악구 봉천동 1686-29,116202000003,서울특별시 관악구 남부순환로,1929.0,5.0,1162010100116860030000001,SOL&CITY오피스텔,서울특별시 관악구 남부순환로 1929-5,151812,8801,,지,,126.963648500099,37.477465945084,서울특별시,관악구,봉천동,1686-29,관악구 봉천동
MA010120220812844846,앤탑PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11560,영등포구,11560535,영등포동,1156010900,영등포동8가,1156010900100760001,1,대지,76,1.0,서울특별시 영등포구 영등포동8가 76-1,115603118024,서울특별시 영등포구 영중로,145.0,,1156010900100760001033496,영등포삼환아파트,서울특별시 영등포구 영중로 145,150989,7227,,1,,126.905062961851,37.5299460386074,서울특별시,영등포구,영등포동8가,76-1,영등포구 영등포동8가
MA010120220812767919,호박게임랜드,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11740,강동구,11740650,성내2동,1174010800,성내동,1174010800100090005,1,대지,9,5.0,서울특별시 강동구 성내동 9-5,117402000008,서울특별시 강동구 천호대로,1032.0,,1174010800100090005004868,,서울특별시 강동구 천호대로 1032,134840,5379,,1,,127.126506567983,37.5373330695593,서울특별시,강동구,성내동,9-5,강동구 성내동
MA010120220812772256,제이엠티PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11710,송파구,11710641,문정1동,1171010800,문정동,1171010800100290003,1,대지,29,3.0,서울특별시 송파구 문정동 29-3,117104169073,서울특별시 송파구 동남로6길,6.0,,1171010800100290003004114,,서울특별시 송파구 동남로6길 6,138825,5804,,2,,127.124122442322,37.4896133328988,서울특별시,송파구,문정동,29-3,송파구 문정동
MA010120220812742777,피크PC방역삼,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,11680650,역삼2동,1168010100,역삼동,1168010100107230007,1,대지,723,7.0,서울특별시 강남구 역삼동 723-7,116804166618,서울특별시 강남구 언주로85길,23.0,6.0,1168010100107230007023636,,서울특별시 강남구 언주로85길 23-6,135920,6222,,1,,127.04134455174,37.5004591081163,서울특별시,강남구,역삼동,723-7,강남구 역삼동
MA010120220812933505,윈플러스PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11290,성북구,11290650,정릉4동,1129013300,정릉동,1129013300107710046,1,대지,771,46.0,서울특별시 성북구 정릉동 771-46,112903107004,서울특별시 성북구 보국문로,157.0,,1129013300107710046027023,청수종합상가,서울특별시 성북구 보국문로 157,136847,2705,,2,,127.003701363031,37.6164184052506,서울특별시,성북구,정릉동,771-46,성북구 정릉동
MA010120220813012721,브리즈PCCAFE,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11500,강서구,11500603,가양1동,1150010500,마곡동,1150010500107230002,1,대지,723,2.0,서울특별시 강서구 마곡동 723-2,115002005007,서울특별시 강서구 공항대로,271.0,,1150010400114530002010597,이천이프라자,서울특별시 강서구 공항대로 271,157805,7803,,1,,126.837770269096,37.5589289309846,서울특별시,강서구,마곡동,723-2,강서구 마곡동
MA010120220813111218,라이온시티PC방이역,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11710,송파구,11710561,방이1동,1171011100,방이동,1171011100102070006,1,대지,207,6.0,서울특별시 송파구 방이동 207-6,117103123004,서울특별시 송파구 마천로,35.0,,1171011100102070006017725,태웅빌딩,서울특별시 송파구 마천로 35,138835,5639,,1,,127.124853821253,37.5093069448349,서울특별시,송파구,방이동,207-6,송파구 방이동
MA010120220813078145,파이브PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11290,성북구,11290725,월곡2동,1129013600,하월곡동,1129013600100350005,1,대지,35,5.0,서울특별시 성북구 하월곡동 35-5,112903107010,서울특별시 성북구 월곡로,108.0,,1129013600100350005017065,우성빌딩,서울특별시 성북구 월곡로 108,136865,2793,,1,,127.041565940579,37.6015855471949,서울특별시,성북구,하월곡동,35-5,성북구 하월곡동
MA010120220812996355,리가플스방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11710,송파구,11710650,잠실본동,1171010100,잠실동,1171010100101870003,1,대지,187,3.0,서울특별시 송파구 잠실동 187-3,117104169427,서울특별시 송파구 올림픽로12길,17.0,,1171010100101870003000763,,서울특별시 송파구 올림픽로12길 17,138861,5559,,4,,127.083287460187,37.510090959333,서울특별시,송파구,잠실동,187-3,송파구 잠실동
MA010120220813343850,리버스PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11500,강서구,11500611,발산1동,1150010600,내발산동,1150010600107230004,1,대지,723,4.0,서울특별시 강서구 내발산동 723-4,115003115001,서울특별시 강서구 강서로,257.0,,1150010600107230004008886,,서울특별시 강서구 강서로 257,157835,7639,,B1,,126.836016964492,37.5486759311667,서울특별시,강서구,내발산동,723-4,강서구 내발산동
MA010120220813296687,홀릭피씨홀릭PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11305,강북구,11305534,삼양동,1130510100,미아동,1130510100107010005,1,대지,701,5.0,서울특별시 강북구 미아동 701-5,113053005042,서울특별시 강북구 솔샘로,237.0,,1130510100107010005034846,,서울특별시 강북구 솔샘로 237,142821,1189,,,,127.019115924462,37.6199985144493,서울특별시,강북구,미아동,701-5,강북구 미아동
MA010120220813408988,미스테리PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11740,강동구,11740685,길동,1174010500,길동,1174010500103910003,1,대지,391,3.0,서울특별시 강동구 길동 391-3,117402000006,서울특별시 강동구 양재대로,1484.0,1.0,1174010500103910003003322,,서울특별시 강동구 양재대로 1484-1,134880,5351,,지,,127.140436845179,37.5382192068223,서울특별시,강동구,길동,391-3,강동구 길동
MA010120220813461151,힐러PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11740,강동구,11740660,성내3동,1174010800,성내동,1174010800104290004,1,대지,429,4.0,서울특별시 강동구 성내동 429-4,117404172268,서울특별시 강동구 양재대로89길,17.0,,1174010800104290004004165,,서울특별시 강동구 양재대로89길 17,134890,5405,,1,,127.13437074563,37.5265602708976,서울특별시,강동구,성내동,429-4,강동구 성내동
MA010120220813492290,PC방창천점,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11410,서대문구,11410585,신촌동,1141011600,창천동,1141011600105030013,1,대지,503,13.0,서울특별시 서대문구 창천동 503-13,114103005057,서울특별시 서대문구 신촌로,17.0,,1141011600105030013021737,동우빌딩,서울특별시 서대문구 신촌로 17,120836,3785,,2,,126.928995273287,37.5581968975094,서울특별시,서대문구,창천동,503-13,서대문구 창천동
MA010120220813444831,맥스피드PC송파가락,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11710,송파구,11710642,문정2동,1171010800,문정동,1171010800101500029,1,대지,150,29.0,서울특별시 송파구 문정동 150-29,117104169332,서울특별시 송파구 송파대로27길,28.0,,1171010800101500029003750,동원빌딩,서울특별시 송파구 송파대로27길 28,138885,5833,,1,,127.116156145607,37.4910317462869,서울특별시,송파구,문정동,150-29,송파구 문정동
MA010120220813384526,에스엔에스피씨,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11620,관악구,11620695,신림동,1162010200,신림동,1162010200114210029,1,대지,1421,29.0,서울특별시 관악구 신림동 1421-29,116203120005,서울특별시 관악구 신림로,344.0,,1162010200114210029013850,에스케이허브그린,서울특별시 관악구 신림로 344,151890,8754,,1,,126.929959941605,37.4851399449404,서울특별시,관악구,신림동,1421-29,관악구 신림동
MA010120220813517971,컴PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11620,관악구,11620605,은천동,1162010100,봉천동,1162010100109260025,1,대지,926,25.0,서울특별시 관악구 봉천동 926-25,116202000003,서울특별시 관악구 남부순환로,1739.0,9.0,1162010100109260025039952,,서울특별시 관악구 남부순환로 1739-9,151843,8757,,,,126.943482544407,37.4827927674724,서울특별시,관악구,봉천동,926-25,관악구 봉천동
MA010120220813869083,랩터PCCAFE,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11740,강동구,11740525,상일1동,1174010300,상일동,1174010300102590000,1,대지,259,,서울특별시 강동구 상일동 259,117403124004,서울특별시 강동구 상일로,33.0,,1174010300102590000020177,유원DH,서울특별시 강동구 상일로 33,134837,5282,,4,,127.172700903907,37.5501724048307,서울특별시,강동구,상일동,259,강동구 상일동
MA010120220814091539,땁PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11260,중랑구,11260630,묵2동,1126010400,묵동,1126010400102390154,1,대지,239,154.0,서울특별시 중랑구 묵동 239-154,112604118127,서울특별시 중랑구 동일로163길,9.0,,1126010400102390154007578,,서울특별시 중랑구 동일로163길 9,131852,2006,,2,,127.076772866783,37.6118587691267,서울특별시,중랑구,묵동,239-154,중랑구 묵동
MA010120220814041480,티유PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11305,강북구,11305615,수유1동,1130510300,수유동,1130510300100480001,1,대지,48,1.0,서울특별시 강북구 수유동 48-1,113053000004,서울특별시 강북구 덕릉로,82.0,,1130510300100480001000001,제네스타워,서울특별시 강북구 덕릉로 82,142873,1113,,3,,127.022823888847,37.6344188170111,서울특별시,강북구,수유동,48-1,강북구 수유동
MA010120220814221645,헤라pc,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11530,구로구,11530550,구로4동,1153010200,구로동,1153010200101410014,1,대지,141,14.0,서울특별시 구로구 구로동 141-14,115303116010,서울특별시 구로구 도림로,75.0,,1153010200101410005016910,한진빌딩,서울특별시 구로구 도림로 75,152846,8312,,,,126.891692537874,37.489986190601,서울특별시,구로구,구로동,141-14,구로구 구로동
MA010120220814173707,피씨앤쿡,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,11680640,역삼1동,1168010100,역삼동,1168010100106720037,1,대지,672,37.0,서울특별시 강남구 역삼동 672-37,116804166623,서울특별시 강남구 언주로93길,30.0,,1168010100106720038026701,역삼빌딩,서울특별시 강남구 언주로93길 30,135915,6139,,2,,127.039564384949,37.5034631837043,서울특별시,강남구,역삼동,672-37,강남구 역삼동
MA0101202210A0051346,쓰리팝잠실협동조합,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11710,송파구,11710650,잠실본동,1171010100,잠실동,1171010100101830003,1,대지,183,3.0,서울특별시 송파구 잠실동 183-3,117104169204,서울특별시 송파구 백제고분로7길,45.0,,1171010100101830011002324,페로스,서울특별시 송파구 백제고분로7길 45,138861,5558,,1,,127.083922003993,37.5109248548268,서울특별시,송파구,잠실동,183-3,송파구 잠실동
MA0101202210A0097152,큐브PC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11260,중랑구,11260610,중화2동,1126010300,중화동,1126010300103070062,1,대지,307,62.0,서울특별시 중랑구 중화동 307-62,112603106010,서울특별시 중랑구 중랑역로,120.0,,1126010300103070062032367,승진학원,서울특별시 중랑구 중랑역로 120,131881,2014,,1,,127.07744683935,37.6040610153232,서울특별시,중랑구,중화동,307-62,중랑구 중화동
MA0101202211A0040076,9PC방나인,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11545,금천구,11545630,독산3동,1154510200,독산동,1154510200101650006,1,대지,165,6.0,서울특별시 금천구 독산동 165-6,115454151165,서울특별시 금천구 독산로85길,21.0,,1154510200101650007007412,,서울특별시 금천구 독산로85길 21,153807,8546,,1,,126.901901413453,37.472366914811,서울특별시,금천구,독산동,165-6,금천구 독산동
